% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.5	0.75	4	1	3	3	61	25418	61	25418	0.00357377	0.00193614	0.003	0.01	416.689	211.911	28	839	
0.5	0.75	4	2	5	3	100	25496	82	18165	0.00607317	0.00528632	0.003	0.024	221.524	105.175	28	839	
0.5	0.75	4	3	1	3	110	25516	102	23424	0.00622549	0.00658367	0.003	0.024	229.647	138.114	28	839	
0.5	0.75	4	4	4	3	84	25464	63	15203	0.00944444	0.00566477	0.003	0.024	241.317	119.174	28	706	
0.5	0.75	4	5	2	3	91	25478	91	25478	0.00361538	0.00199315	0.003	0.01	279.978	150.372	11	839	
0.5	0.75	2	6	5	3	109	25514	89	14044	0.00465168	0.00517226	0.003	0.024	157.798	104.969	28	710	
0.5	0.75	2	7	1	3	72	25440	72	25440	0.00348611	0.00179195	0.003	0.01	353.333	214.445	11	839	
0.5	0.75	2	8	3	3	107	25510	105	25486	0.00586667	0.00537814	0.003	0.017	242.724	146.795	12	839	
0.5	0.75	2	9	2	3	90	25476	90	25476	0.00393333	0.00335134	0.003	0.017	283.067	135.467	28	839	
0.5	0.75	2	10	4	3	109	25514	91	18521	0.00507692	0.00547161	0.003	0.024	203.527	112.16	28	839	
0.5	0.75	3	11	5	3	100	25496	85	19077	0.00695294	0.00615263	0.003	0.024	224.435	154.872	28	839	
0.5	0.75	3	12	4	3	84	25464	84	25464	0.00341667	0.00166616	0.003	0.01	303.143	148.506	7	839	
0.5	0.75	3	13	1	3	104	25504	99	24405	0.00611111	0.00576387	0.003	0.024	246.515	144.589	28	839	
0.5	0.75	3	14	3	3	111	25518	104	23403	0.00609615	0.00599922	0.003	0.024	225.029	137.355	28	839	
0.5	0.75	3	15	2	3	84	25464	84	25464	0.00341667	0.00166616	0.003	0.01	303.143	147.867	28	839	
0.5	0.75	1	16	2	3	109	25514	95	20593	0.00557895	0.00578071	0.003	0.024	216.768	160.597	28	839	
0.5	0.75	1	17	1	3	89	25474	89	25474	0.00355056	0.00189504	0.003	0.01	286.225	132.544	28	839	
0.5	0.75	1	18	5	3	93	25482	92	25262	0.00406522	0.0025281	0.003	0.01	274.587	126.527	8	839	
0.5	0.75	1	19	4	3	88	25472	83	23392	0.00831325	0.00563726	0.003	0.024	281.831	163.186	9	839	
0.5	0.75	1	20	3	3	110	25516	87	11161	0.0038046	0.00360826	0.003	0.024	128.287	113.462	28	643	
0.75	1	4	1	3	3	64	26478	64	26478	0.003	0	0.003	0.003	413.719	199.352	58	597	
0.75	1	4	2	5	3	114	26578	100	21870	0.00608	0.00510433	0.003	0.024	218.7	74.5821	101	485	
0.75	1	4	3	1	3	125	26600	115	24116	0.00506956	0.00556102	0.003	0.024	209.704	65.4537	104	420	
0.75	1	4	4	4	3	102	26554	87	20556	0.00742529	0.00524212	0.003	0.024	236.276	106.324	101	694	
0.75	1	4	5	2	3	104	26558	104	26558	0.00313461	0.000966002	0.003	0.01	255.365	123.326	7	485	
0.75	1	2	6	5	3	130	26610	112	17126	0.0039375	0.00381623	0.003	0.024	152.911	76.8808	62	560	
0.75	1	2	7	1	3	77	26504	77	26504	0.003	0	0.003	0.003	344.208	206.978	11	517	
0.75	1	2	8	3	3	123	26596	124	26608	0.00525806	0.00493349	0.003	0.017	214.581	90.1418	12	311	
0.75	1	2	9	2	3	106	26562	106	26562	0.00313207	0.000956934	0.003	0.01	250.585	93.5012	47	389	
0.75	1	2	10	4	3	129	26608	114	21448	0.00435088	0.00455057	0.003	0.024	188.14	51.7237	101	384	
0.75	1	3	11	5	3	104	26558	86	19278	0.00674419	0.00522705	0.003	0.024	224.163	117.099	31	746	
