Time (s),PF,RR,BAT,MT
2.61221,2.373400,242.900000,2.373400,2.373400
2.61321,2.373340,242.895000,2.373340,2.373340
2.61421,2.373270,242.890000,2.373270,2.373270
2.61521,2.373200,242.886000,2.373200,2.373200
2.61621,2.373130,242.881000,2.373130,2.373130
2.61721,2.373060,242.876000,2.373060,2.373060
2.61821,2.373000,242.872000,2.373000,2.373000
2.61921,2.372930,242.867000,2.372930,2.372930
2.62021,2.372860,242.862000,2.372860,2.372860
2.62121,2.372790,242.858000,2.372790,2.372790
2.62221,2.372730,242.853000,2.372730,2.372730
2.62321,2.372660,242.848000,2.372660,2.372660
2.62421,2.372590,242.844000,2.372590,2.372590
2.62521,2.372520,242.839000,2.372520,2.372520
2.62621,2.372460,242.835000,2.372460,2.372460
2.62721,2.372390,242.830000,2.372390,2.372390
2.62821,2.372320,242.825000,2.372320,2.372320
2.62921,2.372250,242.821000,2.372250,2.372250
2.63021,2.372190,242.816000,2.372190,2.372190
2.63121,2.372120,242.811000,2.372120,2.372120
2.63221,2.372050,242.807000,2.372050,2.372050
2.63321,2.371980,242.802000,2.371980,2.371980
2.63421,2.371920,242.797000,2.371920,2.371920
2.63521,2.371850,242.793000,2.371850,2.371850
2.63621,2.371780,242.788000,2.371780,2.371780
2.63721,2.371710,242.783000,2.371710,2.371710
2.63821,2.371640,242.779000,2.371640,2.371640
2.63921,2.371580,242.774000,2.371580,2.371580
2.64021,2.371510,242.769000,2.371510,2.371510
2.64121,2.371440,242.765000,2.371440,2.371440
2.64221,2.371370,242.760000,2.371370,2.371370
2.64321,2.371310,242.756000,2.371310,2.371310
2.64421,2.371240,242.751000,2.371240,2.371240
2.64521,2.371170,242.746000,2.371170,2.371170
2.64621,2.371100,242.742000,2.371100,2.371100
2.64721,2.371040,242.737000,2.371040,2.371040
2.64821,2.370970,242.732000,2.370970,2.370970
2.64921,2.370900,242.728000,2.370900,2.370900
2.65021,2.370830,242.723000,2.370830,2.370830
2.65121,2.370770,242.718000,2.370770,2.370770
2.65221,2.370700,242.714000,2.370700,2.370700
2.65321,2.370630,242.709000,2.370630,2.370630
2.65421,2.370560,242.704000,2.370560,2.370560
2.65521,2.370500,242.700000,2.370500,2.370500
2.65621,2.370430,242.695000,2.370430,2.370430
2.65721,2.370360,242.690000,2.370360,2.370360
2.65821,2.370290,242.686000,2.370290,2.370290
2.65921,2.370230,242.681000,2.370230,2.370230
2.66021,2.370160,242.677000,2.370160,2.370160
2.66121,2.370090,242.672000,2.370090,2.370090
2.66221,2.370020,242.667000,2.370020,2.370020
2.66321,2.369960,242.663000,2.369960,2.369960
2.66421,2.369890,242.658000,2.369890,2.369890
2.66521,2.369820,242.653000,2.369820,2.369820
2.66621,2.369750,242.649000,2.369750,2.369750
2.66721,2.369690,242.644000,2.369690,2.369690
2.66821,2.369620,242.639000,2.369620,2.369620
2.66921,2.369550,242.635000,2.369550,2.369550
2.67021,2.369480,242.630000,2.369480,2.369480
2.67121,2.369420,242.625000,2.369420,2.369420
2.67221,2.369350,242.621000,2.369350,2.369350
2.67321,2.369280,242.616000,2.369280,2.369280
2.67421,2.369210,242.612000,2.369210,2.369210
2.67521,2.369150,242.607000,2.369150,2.369150
2.67621,2.369080,242.602000,2.369080,2.369080
2.67721,2.369010,242.598000,2.369010,2.369010
2.67821,2.368940,242.593000,2.368940,2.368940
2.67921,2.368880,242.588000,2.368880,2.368880
2.68021,2.368810,242.584000,2.368810,2.368810
2.68121,2.368740,242.579000,2.368740,2.368740
2.68221,2.368670,242.574000,2.368670,2.368670
2.68321,2.368610,242.570000,2.368610,2.368610
2.68421,2.368540,242.565000,2.368540,2.368540
2.68521,2.368470,242.560000,2.368470,2.368470
2.68621,2.368400,242.556000,2.368400,2.368400
2.68721,2.368340,242.551000,2.368340,2.368340
2.68821,2.368270,242.547000,2.368270,2.368270
2.68921,2.368200,242.542000,2.368200,2.368200
2.69021,2.368130,242.537000,2.368130,2.368130
2.69121,2.368070,242.533000,2.368070,2.368070
2.69221,2.368000,242.528000,2.368000,2.368000
2.69321,2.367930,242.523000,2.367930,2.367930
2.69421,2.367860,242.519000,2.367860,2.367860
2.69521,2.367800,242.514000,2.367800,2.367800
2.69621,2.367730,242.509000,2.367730,2.367730
2.69721,2.367660,242.505000,2.367660,2.367660
2.69821,2.367590,242.500000,2.367590,2.367590
2.69921,2.367530,242.495000,2.367530,2.367530
2.70021,2.367460,242.491000,2.367460,2.367460
2.70121,2.367390,242.486000,2.367390,2.367390
2.70221,2.367320,242.482000,2.367320,2.367320
2.70321,2.367260,242.477000,2.367260,2.367260
2.70421,2.367190,242.472000,2.367190,2.367190
2.70521,2.367120,242.468000,2.367120,2.367120
2.70621,2.367050,242.463000,2.367050,2.367050
2.70721,2.366990,242.458000,2.366990,2.366990
2.70821,2.366920,242.454000,2.366920,2.366920
2.70921,2.366850,242.449000,2.366850,2.366850
2.71021,2.366780,242.444000,2.366780,2.366780
2.71121,2.366720,242.440000,2.366720,2.366720
2.71221,2.366650,242.435000,2.366650,2.366650
2.71321,2.366580,242.430000,2.366580,2.366580
2.71421,2.366510,242.426000,2.366510,2.366510
2.71521,2.366450,242.421000,2.366450,2.366450
2.71621,2.366380,242.417000,2.366380,2.366380
2.71721,2.366310,242.412000,2.366310,2.366310
2.71821,2.366240,242.407000,2.366240,2.366240
2.71921,2.366180,242.403000,2.366180,2.366180
2.72021,2.366110,242.398000,2.366110,2.366110
2.72121,2.366040,242.393000,2.366040,2.366040
2.72221,2.365970,242.389000,2.365970,2.365970
2.72321,2.365910,242.384000,2.365910,2.365910
2.72421,2.365840,242.379000,2.365840,2.365840
2.72521,2.365770,242.375000,2.365770,2.365770
2.72621,2.365700,242.370000,2.365700,2.365700
2.72721,2.365640,242.365000,2.365640,2.365640
2.72821,2.365570,242.361000,2.365570,2.365570
2.72921,2.365500,242.356000,2.365500,2.365500
2.73021,2.365430,242.352000,2.365430,2.365430
2.73121,2.365370,242.347000,2.365370,2.365370
2.73221,2.365300,242.342000,2.365300,2.365300
2.73321,2.365230,242.338000,2.365230,2.365230
2.73421,2.365160,242.333000,2.365160,2.365160
2.73521,2.365100,242.328000,2.365100,2.365100
2.73621,2.365030,242.324000,2.365030,2.365030
2.73721,2.364960,242.319000,2.364960,2.364960
2.73821,2.364900,242.314000,2.364900,2.364900
2.73921,2.364830,242.310000,2.364830,2.364830
2.74021,2.364760,242.305000,2.364760,2.364760
2.74121,2.364690,242.301000,2.364690,2.364690
2.74221,2.364630,242.296000,2.364630,2.364630
2.74321,2.364560,242.291000,2.364560,2.364560
2.74421,2.364490,242.287000,2.364490,2.364490
2.74521,2.364420,242.282000,2.364420,2.364420
2.74621,2.364360,242.277000,2.364360,2.364360
2.74721,2.364290,242.273000,2.364290,2.364290
2.74821,2.364220,242.268000,2.364220,2.364220
2.74921,2.364150,242.263000,2.364150,2.364150
2.75021,2.364090,242.259000,2.364090,2.364090
2.75121,2.364020,242.254000,2.364020,2.364020
2.75221,2.363950,242.250000,2.363950,2.363950
2.75321,2.363880,242.245000,2.363880,2.363880
2.75421,2.363820,242.240000,2.363820,2.363820
2.75521,2.363750,242.236000,2.363750,2.363750
2.75621,2.363680,242.231000,2.363680,2.363680
2.75721,2.363610,242.226000,2.363610,2.363610
2.75821,2.363550,242.222000,2.363550,2.363550
2.75921,2.363480,242.217000,2.363480,2.363480
2.76021,2.363410,242.212000,2.363410,2.363410
2.76121,2.363340,242.208000,2.363340,2.363340
2.76221,2.363280,242.203000,2.363280,2.363280
2.76321,2.363210,242.198000,2.363210,2.363210
2.76421,2.363140,242.194000,2.363140,2.363140
2.76521,2.363080,242.189000,2.363080,2.363080
2.76621,2.363010,242.185000,2.363010,2.363010
2.76721,2.362940,242.180000,2.362940,2.362940
2.76821,2.362870,242.175000,2.362870,2.362870
2.76921,2.362810,242.171000,2.362810,2.362810
2.77021,2.362740,242.166000,2.362740,2.362740
2.77121,2.362670,242.161000,2.362670,2.362670
2.77221,2.362600,242.157000,2.362600,2.362600
2.77321,2.362540,242.152000,2.362540,2.362540
2.77421,2.362470,242.147000,2.362470,2.362470
2.77521,2.362400,242.143000,2.362400,2.362400
2.77621,2.362330,242.138000,2.362330,2.362330
2.77721,2.362270,242.134000,2.362270,2.362270
2.77821,2.362200,242.129000,2.362200,2.362200
2.77921,2.362130,242.124000,2.362130,2.362130
2.78021,2.362070,242.120000,2.362070,2.362070
2.78121,2.362000,242.115000,2.362000,2.362000
2.78221,2.361930,242.110000,2.361930,2.361930
2.78321,2.361860,242.106000,2.361860,2.361860
2.78421,2.361800,242.101000,2.361800,2.361800
2.78521,2.361730,242.096000,2.361730,2.361730
2.78621,2.361660,242.092000,2.361660,2.361660
2.78721,2.361590,242.087000,2.361590,2.361590
2.78821,2.361530,242.083000,2.361530,2.361530
2.78921,2.361460,242.078000,2.361460,2.361460
2.79021,2.361390,242.073000,2.361390,2.361390
2.79121,2.361320,242.069000,2.361320,2.361320
2.79221,2.361260,242.064000,2.361260,2.361260
2.79321,2.361190,242.059000,2.361190,2.361190
2.79421,2.361120,242.055000,2.361120,2.361120
2.79521,2.361060,242.050000,2.361060,2.361060
2.79621,2.360990,242.045000,2.360990,2.360990
2.79721,2.360920,242.041000,2.360920,2.360920
2.79821,2.360850,242.036000,2.360850,2.360850
2.79921,2.360790,242.032000,2.360790,2.360790
2.80021,2.360720,242.027000,2.360720,2.360720
2.80121,2.360650,242.022000,2.360650,2.360650
2.80221,2.360580,242.018000,2.360580,2.360580
2.80321,2.360520,242.013000,2.360520,2.360520
2.80421,2.360450,242.008000,2.360450,2.360450
2.80521,2.360380,242.004000,2.360380,2.360380
2.80621,2.360310,241.999000,2.360310,2.360310
2.80721,2.360250,241.994000,2.360250,2.360250
2.80821,2.360180,241.990000,2.360180,2.360180
2.80921,2.360110,241.985000,2.360110,2.360110
2.81021,2.360050,241.981000,2.360050,2.360050
2.81121,2.359980,241.976000,2.359980,2.359980
2.81221,2.359910,241.971000,2.359910,2.359910
2.81321,2.359840,241.967000,2.359840,2.359840
2.81421,2.359780,241.962000,2.359780,2.359780
2.81521,2.359710,241.957000,2.359710,2.359710
2.81621,2.359640,241.953000,2.359640,2.359640
2.81721,2.359570,241.948000,2.359570,2.359570
2.81821,2.359510,241.944000,2.359510,2.359510
2.81921,2.359440,241.939000,2.359440,2.359440
2.82021,2.359370,241.934000,2.359370,2.359370
2.82121,2.359310,241.930000,2.359310,2.359310
2.82221,2.359240,241.925000,2.359240,2.359240
2.82321,2.359170,241.920000,2.359170,2.359170
2.82421,2.359100,241.916000,2.359100,2.359100
2.82521,2.359040,241.911000,2.359040,2.359040
2.82621,2.358970,241.906000,2.358970,2.358970
2.82721,2.358900,241.902000,2.358900,2.358900
2.82821,2.358830,241.897000,2.358830,2.358830
2.82921,2.358770,241.893000,2.358770,2.358770
2.83021,2.358700,241.888000,2.358700,2.358700
2.83121,2.358630,241.883000,2.358630,2.358630
2.83221,2.358570,241.879000,2.358570,2.358570
2.83321,2.358500,241.874000,2.358500,2.358500
2.83421,2.358430,241.869000,2.358430,2.358430
2.83521,2.358360,241.865000,2.358360,2.358360
2.83621,2.358300,241.860000,2.358300,2.358300
2.83721,2.358230,241.855000,2.358230,2.358230
2.83821,2.358160,241.851000,2.358160,2.358160
2.83921,2.358090,241.846000,2.358090,2.358090
2.84021,2.358030,241.842000,2.358030,2.358030
2.84121,2.357960,241.837000,2.357960,2.357960
2.84221,2.357890,241.832000,2.357890,2.357890
2.84321,2.357830,241.828000,2.357830,2.357830
2.84421,2.357760,241.823000,2.357760,2.357760
2.84521,2.357690,241.818000,2.357690,2.357690
2.84621,2.357620,241.814000,2.357620,2.357620
2.84721,2.357560,241.809000,2.357560,2.357560
2.84821,2.357490,241.805000,2.357490,2.357490
2.84921,2.357420,241.800000,2.357420,2.357420
2.85021,2.357350,241.795000,2.357350,2.357350
2.85121,2.357290,241.791000,2.357290,2.357290
2.85221,2.357220,241.786000,2.357220,2.357220
2.85321,2.357150,241.781000,2.357150,2.357150
2.85421,2.357090,241.777000,2.357090,2.357090
2.85521,2.357020,241.772000,2.357020,2.357020
2.85621,2.356950,241.767000,2.356950,2.356950
2.85721,2.356880,241.763000,2.356880,2.356880
2.85821,2.356820,241.758000,2.356820,2.356820
2.85921,2.356750,241.754000,2.356750,2.356750
2.86021,2.356680,241.749000,2.356680,2.356680
2.86121,2.356620,241.744000,2.356620,2.356620
2.86221,2.356550,241.740000,2.356550,2.356550
2.86321,2.356480,241.735000,2.356480,2.356480
2.86421,2.356410,241.730000,2.356410,2.356410
2.86521,2.356350,241.726000,2.356350,2.356350
2.86621,2.356280,241.721000,2.356280,2.356280
2.86721,2.356210,241.717000,2.356210,2.356210
2.86821,2.356150,241.712000,2.356150,2.356150
2.86921,2.356080,241.707000,2.356080,2.356080
2.87021,2.356010,241.703000,2.356010,2.356010
2.87121,2.355940,241.698000,2.355940,2.355940
2.87221,2.355880,241.693000,2.355880,2.355880
2.87321,2.355810,241.689000,2.355810,2.355810
2.87421,2.355740,241.684000,2.355740,2.355740
2.87521,2.355670,241.680000,2.355670,2.355670
2.87621,2.355610,241.675000,2.355610,2.355610
2.87721,2.355540,241.670000,2.355540,2.355540
2.87821,2.355470,241.666000,2.355470,2.355470
2.87921,2.355410,241.661000,2.355410,2.355410
2.88021,2.355340,241.656000,2.355340,2.355340
2.88121,2.355270,241.652000,2.355270,2.355270
2.88221,2.355200,241.647000,2.355200,2.355200
2.88321,2.355140,241.642000,2.355140,2.355140
2.88421,2.355070,241.638000,2.355070,2.355070
2.88521,2.355000,241.633000,2.355000,2.355000
2.88621,2.354940,241.629000,2.354940,2.354940
2.88721,2.354870,241.624000,2.354870,2.354870
2.88821,2.354800,241.619000,2.354800,2.354800
2.88921,2.354730,241.615000,2.354730,2.354730
2.89021,2.354670,241.610000,2.354670,2.354670
2.89121,2.354600,241.605000,2.354600,2.354600
2.89221,2.354530,241.601000,2.354530,2.354530
2.89321,2.354470,241.596000,2.354470,2.354470
2.89421,2.354400,241.592000,2.354400,2.354400
2.89521,2.354330,241.587000,2.354330,2.354330
2.89621,2.354260,241.582000,2.354260,2.354260
2.89721,2.354200,241.578000,2.354200,2.354200
2.89821,2.354130,241.573000,2.354130,2.354130
2.89921,2.354060,241.568000,2.354060,2.354060
2.90021,2.354000,241.564000,2.354000,2.354000
2.90121,2.353930,241.559000,2.353930,2.353930
2.90221,2.353860,241.555000,2.353860,2.353860
2.90321,2.353790,241.550000,2.353790,2.353790
2.90421,2.353730,241.545000,2.353730,2.353730
2.90521,2.353660,241.541000,2.353660,2.353660
2.90621,2.353590,241.536000,2.353590,2.353590
2.90721,2.353530,241.531000,2.353530,2.353530
2.90821,2.353460,241.527000,2.353460,2.353460
2.90921,2.353390,241.522000,2.353390,2.353390
2.91021,2.353320,241.518000,2.353320,2.353320
2.91121,2.353260,241.513000,2.353260,2.353260
2.91221,2.353190,241.508000,2.353190,2.353190
2.91321,2.353120,241.504000,2.353120,2.353120
2.91421,2.353060,241.499000,2.353060,2.353060
2.91521,2.352990,241.494000,2.352990,2.352990
2.91621,2.352920,241.490000,2.352920,2.352920
2.91721,2.352850,241.485000,2.352850,2.352850
2.91821,2.352790,241.480000,2.352790,2.352790
2.91921,2.352720,241.476000,2.352720,2.352720
2.92021,2.352650,241.471000,2.352650,2.352650
2.92121,2.352590,241.467000,2.352590,2.352590
2.92221,2.352520,241.462000,2.352520,2.352520
2.92321,2.352450,241.457000,2.352450,2.352450
2.92421,2.352380,241.453000,2.352380,2.352380
2.92521,2.352320,241.448000,2.352320,2.352320
2.92621,2.352250,241.443000,2.352250,2.352250
2.92721,2.352180,241.439000,2.352180,2.352180
2.92821,2.352120,241.434000,2.352120,2.352120
2.92921,2.352050,241.430000,2.352050,2.352050
2.93021,2.351980,241.425000,2.351980,2.351980
2.93121,2.351910,241.420000,2.351910,2.351910
2.93221,2.351850,241.416000,2.351850,2.351850
2.93321,2.351780,241.411000,2.351780,2.351780
2.93421,2.351710,241.406000,2.351710,2.351710
2.93521,2.351650,241.402000,2.351650,2.351650
2.93621,2.351580,241.397000,2.351580,2.351580
2.93721,2.351510,241.393000,2.351510,2.351510
2.93821,2.351450,241.388000,2.351450,2.351450
2.93921,2.351380,241.383000,2.351380,2.351380
2.94021,2.351310,241.379000,2.351310,2.351310
2.94121,2.351240,241.374000,2.351240,2.351240
2.94221,2.351180,241.369000,2.351180,2.351180
2.94321,2.351110,241.365000,2.351110,2.351110
2.94421,2.351040,241.360000,2.351040,2.351040
2.94521,2.350980,241.356000,2.350980,2.350980
2.94621,2.350910,241.351000,2.350910,2.350910
2.94721,2.350840,241.346000,2.350840,2.350840
2.94821,2.350770,241.342000,2.350770,2.350770
2.94921,2.350710,241.337000,2.350710,2.350710
2.95021,2.350640,241.332000,2.350640,2.350640
2.95121,2.350570,241.328000,2.350570,2.350570
2.95221,2.350510,241.323000,2.350510,2.350510
2.95321,2.350440,241.319000,2.350440,2.350440
2.95421,2.350370,241.314000,2.350370,2.350370
2.95521,2.350310,241.309000,2.350310,2.350310
2.95621,2.350240,241.305000,2.350240,2.350240
2.95721,2.350170,241.300000,2.350170,2.350170
2.95821,2.350100,241.295000,2.350100,2.350100
2.95921,2.350040,241.291000,2.350040,2.350040
2.96021,2.349970,241.286000,2.349970,2.349970
2.96121,2.349900,241.282000,2.349900,2.349900
2.96221,2.349840,241.277000,2.349840,2.349840
2.96321,2.349770,241.272000,2.349770,2.349770
2.96421,2.349700,241.268000,2.349700,2.349700
2.96521,2.349630,241.263000,2.349630,2.349630
2.96621,2.349570,241.258000,2.349570,2.349570
2.96721,2.349500,241.254000,2.349500,2.349500
2.96821,2.349430,241.249000,2.349430,2.349430
2.96921,2.349370,241.245000,2.349370,2.349370
2.97021,2.349300,241.240000,2.349300,2.349300
2.97121,2.349230,241.235000,2.349230,2.349230
2.97221,2.349170,241.231000,2.349170,2.349170
2.97321,2.349100,241.226000,2.349100,2.349100
2.97421,2.349030,241.222000,2.349030,2.349030
2.97521,2.348960,241.217000,2.348960,2.348960
2.97621,2.348900,241.212000,2.348900,2.348900
2.97721,2.348830,241.208000,2.348830,2.348830
2.97821,2.348760,241.203000,2.348760,2.348760
2.97921,2.348700,241.198000,2.348700,2.348700
2.98021,2.348630,241.194000,2.348630,2.348630
2.98121,2.348560,241.189000,2.348560,2.348560
2.98221,2.348500,241.185000,2.348500,2.348500
2.98321,2.348430,241.180000,2.348430,2.348430
2.98421,2.348360,241.175000,2.348360,2.348360
2.98521,2.348290,241.171000,2.348290,2.348290
2.98621,2.348230,241.166000,2.348230,2.348230
2.98721,2.348160,241.161000,2.348160,2.348160
2.98821,2.348090,241.157000,2.348090,2.348090
2.98921,2.348030,241.152000,2.348030,2.348030
2.99021,2.347960,241.148000,2.347960,2.347960
2.99121,2.347890,241.143000,2.347890,2.347890
2.99221,2.347830,241.138000,2.347830,2.347830
2.99321,2.347760,241.134000,2.347760,2.347760
2.99421,2.347690,241.129000,2.347690,2.347690
2.99521,2.347620,241.124000,2.347620,2.347620
2.99621,2.347560,241.120000,2.347560,2.347560
2.99721,2.347490,241.115000,2.347490,2.347490
2.99821,2.347420,241.111000,2.347420,2.347420
2.99921,2.347360,241.106000,2.347360,2.347360
3.00021,2.347290,241.101000,2.347290,2.347290
3.00121,2.347300,241.105000,2.347300,2.347300
3.00221,2.347330,241.108000,2.347330,2.347330
3.00321,2.347360,241.111000,2.347360,2.347360
3.00421,2.347390,241.114000,2.347390,2.347390
3.00521,2.347430,241.118000,2.347430,2.347430
3.00621,2.347460,241.121000,2.347460,2.347460
3.00721,2.347490,241.124000,2.347490,2.347490
3.00821,2.347520,241.128000,2.347520,2.347520
3.00921,2.347550,241.131000,2.347550,2.347550
3.01021,2.347580,241.134000,2.347580,2.347580
3.01121,2.347610,241.138000,2.347610,2.347610
3.01221,2.347640,241.141000,2.347640,2.347640
3.01321,2.347670,241.144000,2.347670,2.347670
3.01421,2.347700,241.147000,2.347700,2.347700
3.01521,2.347730,241.151000,2.347730,2.347730
3.01621,2.347760,241.154000,2.347760,2.347760
3.01721,2.347790,241.157000,2.347790,2.347790
3.01821,2.347820,241.161000,2.347820,2.347820
3.01921,2.347850,241.164000,2.347850,2.347850
3.02021,2.347880,241.167000,2.347880,2.347880
3.02121,2.347910,241.170000,2.347910,2.347910
3.02221,2.347940,241.174000,2.347940,2.347940
3.02321,2.347970,241.177000,2.347970,2.347970
3.02421,2.348000,241.180000,2.348000,2.348000
3.02521,2.348030,241.184000,2.348030,2.348030
3.02621,2.348060,241.187000,2.348060,2.348060
3.02721,2.348090,241.190000,2.348090,2.348090
3.02821,2.348120,241.194000,2.348120,2.348120
3.02921,2.348150,241.197000,2.348150,2.348150
3.03021,2.348180,241.200000,2.348180,2.348180
3.03121,2.348210,241.203000,2.348210,2.348210
3.03221,2.348250,241.207000,2.348250,2.348250
3.03321,2.348280,241.210000,2.348280,2.348280
3.03421,2.348310,241.213000,2.348310,2.348310
3.03521,2.348340,241.217000,2.348340,2.348340
3.03621,2.348370,241.220000,2.348370,2.348370
3.03721,2.348400,241.223000,2.348400,2.348400
3.03821,2.348430,241.226000,2.348430,2.348430
3.03921,2.348460,241.230000,2.348460,2.348460
3.04021,2.348490,241.233000,2.348490,2.348490
3.04121,2.348520,241.236000,2.348520,2.348520
3.04221,2.348550,241.240000,2.348550,2.348550
3.04321,2.348580,241.243000,2.348580,2.348580
3.04421,2.348610,241.246000,2.348610,2.348610
3.04521,2.348640,241.249000,2.348640,2.348640
3.04621,2.348670,241.253000,2.348670,2.348670
3.04721,2.348700,241.256000,2.348700,2.348700
3.04821,2.348730,241.259000,2.348730,2.348730
3.04921,2.348760,241.263000,2.348760,2.348760
3.05021,2.348790,241.266000,2.348790,2.348790
3.05121,2.348820,241.269000,2.348820,2.348820
3.05221,2.348850,241.273000,2.348850,2.348850
3.05321,2.348880,241.276000,2.348880,2.348880
3.05421,2.348910,241.279000,2.348910,2.348910
3.05521,2.348940,241.282000,2.348940,2.348940
3.05621,2.348970,241.286000,2.348970,2.348970
3.05721,2.349000,241.289000,2.349000,2.349000
3.05821,2.349030,241.292000,2.349030,2.349030
3.05921,2.349070,241.296000,2.349070,2.349070
3.06021,2.349100,241.299000,2.349100,2.349100
3.06121,2.349130,241.302000,2.349130,2.349130
3.06221,2.349160,241.305000,2.349160,2.349160
3.06321,2.349190,241.309000,2.349190,2.349190
3.06421,2.349220,241.312000,2.349220,2.349220
3.06521,2.349250,241.315000,2.349250,2.349250
3.06621,2.349280,241.319000,2.349280,2.349280
3.06721,2.349310,241.322000,2.349310,2.349310
3.06821,2.349340,241.325000,2.349340,2.349340
3.06921,2.349370,241.328000,2.349370,2.349370
3.07021,2.349400,241.332000,2.349400,2.349400
3.07121,2.349430,241.335000,2.349430,2.349430
3.07221,2.349460,241.338000,2.349460,2.349460
3.07321,2.349490,241.342000,2.349490,2.349490
3.07421,2.349520,241.345000,2.349520,2.349520
3.07521,2.349550,241.348000,2.349550,2.349550
3.07621,2.349580,241.352000,2.349580,2.349580
3.07721,2.349610,241.355000,2.349610,2.349610
3.07821,2.349640,241.358000,2.349640,2.349640
3.07921,2.349670,241.361000,2.349670,2.349670
3.08021,2.349700,241.365000,2.349700,2.349700
3.08121,2.349730,241.368000,2.349730,2.349730
3.08221,2.349760,241.371000,2.349760,2.349760
3.08321,2.349790,241.375000,2.349790,2.349790
3.08421,2.349820,241.378000,2.349820,2.349820
3.08521,2.349850,241.381000,2.349850,2.349850
3.08621,2.349890,241.384000,2.349890,2.349890
3.08721,2.349920,241.388000,2.349920,2.349920
3.08821,2.349950,241.391000,2.349950,2.349950
3.08921,2.349980,241.394000,2.349980,2.349980
3.09021,2.350010,241.398000,2.350010,2.350010
3.09121,2.350040,241.401000,2.350040,2.350040
3.09221,2.350070,241.404000,2.350070,2.350070
3.09321,2.350100,241.407000,2.350100,2.350100
3.09421,2.350130,241.411000,2.350130,2.350130
3.09521,2.350160,241.414000,2.350160,2.350160
3.09621,2.350190,241.417000,2.350190,2.350190
3.09721,2.350220,241.421000,2.350220,2.350220
3.09821,2.350250,241.424000,2.350250,2.350250
3.09921,2.350280,241.427000,2.350280,2.350280
3.10021,2.350310,241.431000,2.350310,2.350310
3.10121,2.350340,241.434000,2.350340,2.350340
3.10221,2.350370,241.437000,2.350370,2.350370
3.10321,2.350400,241.440000,2.350400,2.350400
3.10421,2.350430,241.444000,2.350430,2.350430
3.10521,2.350460,241.447000,2.350460,2.350460
3.10621,2.350490,241.450000,2.350490,2.350490
3.10721,2.350520,241.454000,2.350520,2.350520
3.10821,2.350550,241.457000,2.350550,2.350550
3.10921,2.350580,241.460000,2.350580,2.350580
3.11021,2.350610,241.463000,2.350610,2.350610
3.11121,2.350640,241.467000,2.350640,2.350640
3.11221,2.350670,241.470000,2.350670,2.350670
3.11321,2.350700,241.473000,2.350700,2.350700
3.11421,2.350740,241.477000,2.350740,2.350740
3.11521,2.350770,241.480000,2.350770,2.350770
3.11621,2.350800,241.483000,2.350800,2.350800
3.11721,2.350830,241.486000,2.350830,2.350830
3.11821,2.350860,241.490000,2.350860,2.350860
3.11921,2.350890,241.493000,2.350890,2.350890
3.12021,2.350920,241.496000,2.350920,2.350920
3.12121,2.350950,241.500000,2.350950,2.350950
3.12221,2.350980,241.503000,2.350980,2.350980
3.12321,2.351010,241.506000,2.351010,2.351010
3.12421,2.351040,241.510000,2.351040,2.351040
3.12521,2.351070,241.513000,2.351070,2.351070
3.12621,2.351100,241.516000,2.351100,2.351100
3.12721,2.351130,241.519000,2.351130,2.351130
3.12821,2.351160,241.523000,2.351160,2.351160
3.12921,2.351190,241.526000,2.351190,2.351190
3.13021,2.351220,241.529000,2.351220,2.351220
3.13121,2.351250,241.533000,2.351250,2.351250
3.13221,2.351280,241.536000,2.351280,2.351280
3.13321,2.351310,241.539000,2.351310,2.351310
3.13421,2.351340,241.542000,2.351340,2.351340
3.13521,2.351370,241.546000,2.351370,2.351370
3.13621,2.351400,241.549000,2.351400,2.351400
3.13721,2.351430,241.552000,2.351430,2.351430
3.13821,2.351460,241.556000,2.351460,2.351460
3.13921,2.351490,241.559000,2.351490,2.351490
3.14021,2.351520,241.562000,2.351520,2.351520
3.14121,2.351550,241.565000,2.351550,2.351550
3.14221,2.351590,241.569000,2.351590,2.351590
3.14321,2.351620,241.572000,2.351620,2.351620
3.14421,2.351650,241.575000,2.351650,2.351650
3.14521,2.351680,241.579000,2.351680,2.351680
3.14621,2.351710,241.582000,2.351710,2.351710
3.14721,2.351740,241.585000,2.351740,2.351740
3.14821,2.351770,241.588000,2.351770,2.351770
3.14921,2.351800,241.592000,2.351800,2.351800
3.15021,2.351830,241.595000,2.351830,2.351830
3.15121,2.351860,241.598000,2.351860,2.351860
3.15221,2.351890,241.602000,2.351890,2.351890
3.15321,2.351920,241.605000,2.351920,2.351920
3.15421,2.351950,241.608000,2.351950,2.351950
3.15521,2.351980,241.612000,2.351980,2.351980
3.15621,2.352010,241.615000,2.352010,2.352010
3.15721,2.352040,241.618000,2.352040,2.352040
3.15821,2.352070,241.621000,2.352070,2.352070
3.15921,2.352100,241.625000,2.352100,2.352100
3.16021,2.352130,241.628000,2.352130,2.352130
3.16121,2.352160,241.631000,2.352160,2.352160
3.16221,2.352190,241.635000,2.352190,2.352190
3.16321,2.352220,241.638000,2.352220,2.352220
3.16421,2.352250,241.641000,2.352250,2.352250
3.16521,2.352280,241.644000,2.352280,2.352280
3.16621,2.352310,241.648000,2.352310,2.352310
3.16721,2.352340,241.651000,2.352340,2.352340
3.16821,2.352370,241.654000,2.352370,2.352370
3.16921,2.352400,241.658000,2.352400,2.352400
3.17021,2.352440,241.661000,2.352440,2.352440
