% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.5	0.75	4	1	5	3	108	38986	101	33147	0.003	0	0.003	0.003	328.188	137.695	57	839	
0.5	0.75	4	2	3	3	136	38854	129	33015	0.003	0	0.003	0.003	255.93	127.036	26	437	
0.5	0.75	4	3	2	3	106	39257	99	33723	0.003	0	0.003	0.003	340.636	123.439	49	693	
0.5	0.75	4	4	1	3	110	39092	104	34036	0.003	0	0.003	0.003	327.269	122.753	49	693	
0.5	0.75	4	5	4	3	99	39173	98	38872	0.00385714	0.00337364	0.003	0.017	396.653	171.442	149	1095	
0.5	0.75	2	6	4	3	116	52032	115	51579	0.00348696	0.00178868	0.003	0.01	448.513	172.648	113	1095	
0.5	0.75	2	7	5	3	129	51711	122	45794	0.003	0	0.003	0.003	375.361	150.803	49	839	
0.5	0.75	2	8	2	3	139	51832	137	51422	0.00366423	0.00316292	0.003	0.024	375.343	185.324	57	1056	
0.5	0.75	2	9	3	3	121	51492	114	45557	0.003	0	0.003	0.003	399.623	138.647	32	621	
0.5	0.75	2	10	1	3	111	51870	110	51385	0.00344545	0.00171655	0.003	0.01	467.136	178.003	121	1383	
0.5	0.75	3	11	5	3	153	44119	145	37910	0.003	0	0.003	0.003	261.448	111.997	26	437	
0.5	0.75	3	12	3	3	112	44010	105	38149	0.003	0	0.003	0.003	363.324	136.476	49	749	
0.5	0.75	3	13	1	3	107	43957	106	43584	0.00379245	0.00325054	0.003	0.017	411.17	150.893	73	839	
0.5	0.75	3	14	4	3	105	43975	104	43674	0.00380769	0.00328006	0.003	0.017	419.942	180.688	73	1095	
0.5	0.75	3	15	2	3	104	44265	103	43980	0.00367961	0.00302348	0.003	0.017	426.99	181.172	93	1383	
0.5	0.75	1	16	3	3	126	51262	124	50816	0.00367742	0.00301635	0.003	0.017	409.806	182.951	73	1095	
0.5	0.75	1	17	2	3	122	51102	115	45464	0.003	0	0.003	0.003	395.339	127.443	49	839	
0.5	0.75	1	18	4	3	124	51004	123	50583	0.00368293	0.00302806	0.003	0.017	411.244	170.557	57	1095	
0.5	0.75	1	19	5	3	121	51316	120	50927	0.0037	0.00306402	0.003	0.017	424.392	185.617	93	1095	
0.5	0.75	1	20	1	3	128	51084	122	45972	0.003	0	0.003	0.003	376.82	166.413	49	839	
0.75	1	4	1	5	3	142	37784	142	37784	0.003	0	0.003	0.003	266.085	77.0041	55	357	
0.75	1	4	2	3	3	167	37751	166	37725	0.003	0	0.003	0.003	227.259	114.359	26	325	
0.75	1	4	3	2	3	125	37777	125	37833	0.003	0	0.003	0.003	302.664	24.538	261	317	
